group,group_name,section_id,part,section_name,unit_id,unit_line,unit_kind,display,change_id,rid,lineup_order,round,kind,status,new_in_latest,latest_status,applied_in,scope,target_text,target_line,old,new,old_sentence,new_sentence,source_file,source_ref,idea,form_only
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,term line,CH-1126,D-661,1368,S95,recommendation,applied,n/a,anchored,scrubbed copy,term,draft 5,,"**primitive**, the two **primitives**, ""primitive 2"" (Θ and N)","**import**, the two **imports**, ""import 2""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.4, table row at file line 83; sceptic's row 31",inputs,no
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,term line,CH-1127,D-663,1370,S95,recommendation,superseded,n/a,anchored,none,term,draft 5,,"""Everything else is derived from the two primitives, the declared indices and the declared inputs"" (l. 31, 520)","""Everything else is defined in terms of the two imports, the declared indices and the declared inputs""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.4, table row at file line 85; sceptic's row 32",inputs,no
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,term line,CH-1127,D-664,1371,S95,recommendation,superseded,n/a,anchored,none,term,draft 5,,"derive, derives, derived (definitional: l. 21, 29, 31, 455, 518, 520, 526)","define, defines, defined",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.4, table row at file line 86; sceptic's row 32",inputs,no
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,term line,CH-1129,D-677,1384,S95,recommendation,superseded,n/a,anchored,none,term,draft 5,,"""a predicate that could be true or false"" (l. 31, 524)","""a predicate: a case meets it or fails it""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.5, table row at file line 104; sceptic's row 37",question,no
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,term line,CH-1131,D-688,1395,S95,recommendation,superseded,n/a,anchored,none,term,draft 5,,"""No predicate meaning 'really explains', 'is a cause' or 'is knowledge' is taken as primitive"" (l. 31, 526, 600)","""No predicate that says 'explains' without a question and a contract, or 'is a cause', or 'is a created explanation', is taken as an import""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.5, table row at file line 115; sceptic's row 40",inputs,no
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,full,CH-0912,D-331,1579,S96,edit,applied,yes,anchored,repaired copy,sentence,scrubbed copy,31,"No predicate that says ""explains"" without a question and a contract, or ""is a cause"", or ""is a created explanation"", is taken as an import, and no definition depends on one (Argument 6).","No undefined predicate that says ""explains"" without a question and a contract, or ""is a cause"", is taken as an import, and no definition depends on one (Argument 6); (EX) is a defined relation of an episode, not such a predicate.","No predicate that says ""explains"" without a question and a contract, or ""is a cause"", or ""is a created explanation"", is taken as an import, and no definition depends on one (Argument 6).","No undefined predicate that says ""explains"" without a question and a contract, or ""is a cause"", is taken as an import, and no definition depends on one (Argument 6); (EX) is a defined relation of an episode, not such a predicate.",tests/S96 Repair - scripts/replacements.json,entries[30]; line 31; group R; ref: B11,inputs,no
G14,The class collected,sec-L29-31,Part 0 — Read this first,"What is imported, what is an index, and what is defined",L31.s4,31,sentence,full,CH-1222,D-906,1719,S96,recommendation,declined,no,anchored,none,span,repaired copy,31,"(EX) is a defined relation of an episode, not such a predicate","(E) is a defined relation of an episode, not such a predicate","No undefined predicate that says ""explains"" without a question and a contract, or ""is a cause"", is taken as an import, and no definition depends on one (Argument 6); (EX) is a defined relation of an episode, not such a predicate.","No undefined predicate that says ""explains"" without a question and a contract, or ""is a cause"", is taken as an import, and no definition depends on one (Argument 6); (E) is a defined relation of an episode, not such a predicate.",results/S96 Cross-examination - repaired copy - returns/s96_xexam_mimo_1.response.txt,"finding 9 (c), L31, first option, wording given inline; ruling 'mimo 1 9 (c)' in results/S96 Reading of the replies.md, section 3",inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L594.s1,594,heading,full,CH-0852,D-271,1169,S95,edit,applied,yes,anchored,scrubbed copy,sentence,draft 5,594,## 6. There are two primitives,## 6. There are two imports,## 6. There are two primitives,## 6. There are two imports,tests/S95 Scrub - scripts/replacements.json,entries[270]; line 594; swap; TRUTH-OR-FOUNDATION,inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L594.s1,594,heading,term line,CH-1066,D-524,1231,S95,edit,applied,n/a,anchored,scrubbed copy,term,draft 5,,"primitive(s), primitive 2","import(s), import 2",,,"tests/S95 Scrub - vocabulary, as used.md",table row at file line 53 (section: Definition and dependence),inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L594.s1,594,heading,term line,CH-1126,D-661,1368,S95,recommendation,applied,n/a,anchored,scrubbed copy,term,draft 5,,"**primitive**, the two **primitives**, ""primitive 2"" (Θ and N)","**import**, the two **imports**, ""import 2""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.4, table row at file line 83; sceptic's row 31",inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L596.s1,596,sentence,full,CH-0340,B-178,499,S76,edit,applied,yes,anchored,file 11,span,file 10 (authority/10 Claude Fable Semantics - standalone theory.md),593,indices.,indices and declared inputs.,"Every predicate in Parts II–XIII is defined from \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices.","Every predicate in Parts II–XIII is defined from \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.","authority/11 Claude Fable Semantics - standalone theory, revision 1.md","sentence diff, file 10 -> file 11: changed f10 L593 s2 -> f11 L586 s2; S81 det 03 §1 place M58",inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L596.s1,596,sentence,full,CH-0355,B-202,523,S81,recommendation,not applied,n/a,anchored,none,sentence,"file 11 (authority/11 Claude Fable Semantics - standalone theory, revision 1.md)",586,"Every predicate in Parts II–XIII is defined from \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.","[no wording given] unclear wording or tension, recorded for a later revision","Every predicate in Parts II–XIII is defined from \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.",,"results/S81 File 11 against every case - outputs/determination/03 Step 4 - every difference between file 10 and file 11 ruled, after reading both 1D lists and both 2D audits.md","§8 'Also recorded for a later revision', item 5 (S81 Results: 'twelve unclear wordings and tensions inside file 11 (03, section 8)'); this place L586",inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L596.s1,596,sentence,full,CH-0407,B-257,578,S81,recommendation,applied,n/a,anchored,"revision 2 note draft (tests/Revision 2 - revision note, draft of 23 September.md), layer 2 of the record, row L2-41; record only, not in any theory text",paragraph,"file 11 (authority/11 Claude Fable Semantics - standalone theory, revision 1.md)",586,"**Claim.** Every predicate in Parts II–XIII is defined from \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.",[no wording given] declare this place in the revision's record as a change of claim not declared by file 11's note,,,"results/S81 Results - file 11 against file 10, determined.md","S81 Results, Next step: 'a declaration of the 41 undeclared CLAIM places (and M7) in the second layer of the revision's record'; place M58 (determination 03 §1, row M58; file-11 locator 'L586', file-10 'L593'); the file-11 sentences are edit records B-178",inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L596.s1,596,sentence,full,CH-0853,D-272,1170,S95,edit,applied,yes,anchored,scrubbed copy,span,draft 5,596,is defined from \(\Theta\),is defined in terms of \(\Theta\),"Every predicate in Parts II–XIII is defined from \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.","Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.",tests/S95 Scrub - scripts/replacements.json,entries[271]; line 596; swap; LISTED,inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L596.s1,596,sentence,full,CH-0998,D-935,1748,S96,recommendation,applied,no,anchored,latest text,sentence,repaired copy,596,"**Claim.** Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.","**Claim.** Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with the structural vocabulary of (O) and (Q), the declared indices and the declared inputs.","**Claim.** Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.","**Claim.** Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with the structural vocabulary of (O) and (Q), the declared indices and the declared inputs.",results/S96 Cross-examination - repaired copy - returns/s96_xexam_mimo_4.response.txt,"F1, proposed wording (code block 1); ruling 'mimo 4 F1' in results/S96 Reading of the replies.md, section 3",inputs,no
G14,The class collected,sec-L594-600,Part XVI — Arguments,6. There are two imports,L596.s1,596,sentence,full,CH-0998,D-485,1844,S97,edit,applied,yes,anchored,latest text,span,repaired copy,596,together with declared indices and declared inputs.,"together with the structural vocabulary of (O) and (Q), declared indices and declared inputs.","Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with declared indices and declared inputs.","Every predicate in Parts II–XIII is defined in terms of \(\Theta\) (including \(\operatorname{Org}_\ell\)) and, where invoked, \(\mathcal N\), together with the structural vocabulary of (O) and (Q), declared indices and declared inputs.",tests/S96 Repair - scripts/replacements_stage3.json,entries[78]; line 596; group X; ruling: mimo 4 F1,inputs,no
